index,fare
14488,7.5
14489,12.1
14490,8.5
14491,20.7
14492,8.9
14493,28.4
14494,22.5
14495,15.2
14496,11.8
14497,9.8
14498,21.4
14499,8.9
14500,13.6
14501,16.3
14502,9.1
14503,10.0
14504,6.2
14505,17.9
14506,14.6
14507,26.1
14508,9.6
14509,28.7
14510,17.3
14511,8.8
14512,26.2
14513,6.6
14514,9.4
14515,8.8
14516,26.8
14517,13.8
14518,16.5
14519,29.5
14520,22.8
14521,9.6
14522,9.5
14523,9.1
14524,20.4
14525,29.7
14526,9.5
14527,36.8
14528,12.8
14529,9.9
14530,11.1
14531,23.3
14532,9.1
14533,19.2
14534,9.8
14535,26.5
14536,24.6
14537,11.7
14538,33.7
14539,9.6
14540,11.7
14541,17.0
14542,26.9
14543,7.0
14544,10.8
14545,35.2
14546,18.9
14547,7.4
14548,32.9
14549,26.8
14550,7.3
14551,37.8
14552,11.8
14553,25.3
14554,13.5
14555,42.1
14556,22.6
14557,6.3
14558,10.8
14559,25.4
14560,4.0
14561,26.9
14562,7.9
14563,10.0
14564,12.7
14565,7.0
14566,7.9
14567,7.4
14568,26.6
14569,16.2
14570,7.7
14571,8.9
14572,18.1
14573,8.5
14574,27.5
14575,7.7
14576,10.2
14577,22.5
14578,10.2
14579,4.1
14580,33.2
14581,25.2
14582,10.3
14583,24.3
14584,19.3
14585,12.7
14586,7.3
14587,17.6
14588,12.4
14589,20.4
14590,56.0
14591,10.8
14592,24.3
14593,33.1
14594,32.2
14595,10.8
14596,26.9
14597,7.3
14598,15.6
14599,9.7
14600,5.3
14601,31.2
14602,33.7
14603,57.2
14604,57.7
14605,10.3
14606,40.4
14607,7.3
14608,15.6
14609,11.8
14610,7.7
14611,8.5
14612,41.3
14613,27.6
14614,23.4
14615,37.1
14616,26.6
14617,10.8
14618,16.5
14619,26.8
14620,6.8
14621,16.4
14622,10.1
14623,23.6
14624,28.5
14625,33.1
14626,13.6
14627,6.0
14628,10.4
14629,24.6
14630,16.8
14631,6.8
14632,22.7
14633,10.7
14634,16.5
14635,6.3
14636,9.7
14637,14.7
14638,18.0
14639,13.1
14640,10.4
14641,38.8
14642,10.1
14643,13.5
14644,32.4
14645,8.9
14646,15.2
14647,18.3
14648,10.7
14649,22.4
14650,28.0
14651,10.7
14652,9.4
14653,39.7
14654,18.1
14655,13.1
14656,11.8
14657,13.1
14658,17.8
14659,25.0
14660,10.7
14661,13.4
14662,9.1
14663,22.6
14664,25.5
14665,11.0
14666,33.6
14667,13.1
14668,13.1
14669,8.7
14670,22.2
14671,7.2
14672,13.1
14673,13.6
14674,8.7
14675,10.8
14676,11.1
14677,22.0
14678,10.8
14679,4.2
14680,41.0
14681,9.9
14682,16.5
14683,26.6
14684,10.7
14685,14.6
14686,7.1
14687,12.4
14688,4.2
14689,16.5
14690,22.4
14691,13.3
14692,32.6
14693,9.0
14694,22.0
14695,6.5
14696,16.1
14697,10.0
14698,20.8
14699,10.0
14700,32.6
14701,10.6
14702,9.4
14703,10.6
14704,7.6
14705,26.7
14706,22.8
14707,10.6
14708,16.5
14709,21.4
14710,10.7
14711,7.8
14712,9.3
14713,28.0
14714,8.3
14715,16.1
14716,14.5
14717,15.6
14718,32.5
14719,17.5
14720,7.5
14721,21.8
14722,16.3
14723,17.3
14724,29.8
14725,9.8
14726,15.9
14727,9.7
14728,7.4
14729,26.9
14730,11.1
14731,37.1
14732,22.3
14733,16.6
14734,7.6
14735,25.6
14736,26.6
14737,16.3
14738,9.3
14739,21.0
14740,12.1
14741,7.5
14742,10.7
14743,11.0
14744,16.6
14745,12.8
14746,12.5
14747,16.9
14748,10.0
14749,8.0
14750,8.1
14751,7.5
14752,22.9
14753,14.8
14754,17.9
14755,30.7
14756,7.7
14757,15.6
14758,32.7
14759,18.1
14760,30.0
14761,10.7
14762,26.4
14763,8.5
14764,10.1
14765,14.0
14766,9.4
14767,11.0
14768,22.9
14769,31.0
14770,7.5
14771,13.0
14772,8.5
14773,16.5
14774,9.3
14775,16.5
14776,14.2
14777,10.5
14778,8.5
14779,33.9
14780,9.4
14781,19.1
14782,6.0
14783,8.8
14784,20.4
14785,27.4
14786,4.6
14787,13.6
14788,20.4
14789,25.6
14790,17.2
14791,13.2
14792,8.5
14793,14.1
14794,15.8
14795,38.6
14796,28.4
14797,14.1
14798,11.5
14799,14.2
14800,21.1
14801,16.5
14802,13.0
14803,10.7
14804,8.5
14805,8.8
14806,26.7
14807,4.7
14808,27.0
14809,10.8
14810,11.2
14811,13.0
14812,16.7
14813,17.8
14814,10.7
14815,18.5
14816,8.5
14817,22.1
14818,8.3
14819,14.8
14820,9.5
14821,47.9
14822,25.0
14823,29.7
14824,10.7
14825,35.2
14826,20.6
14827,12.8
14828,14.8
14829,8.0
14830,15.8
14831,26.6
14832,7.1
14833,6.7
14834,9.6
14835,42.2
14836,67.2
14837,9.8
14838,57.6
14839,22.3
14840,6.4
14841,27.9
14842,9.5
14843,20.0
14844,24.7
14845,22.9
14846,9.5
14847,15.8
14848,4.6
14849,11.9
14850,11.9
14851,9.3
14852,9.4
14853,14.0
14854,22.7
14855,8.8
14856,23.4
14857,15.9
14858,10.1
14859,8.8
14860,13.9
14861,18.2
14862,7.9
14863,18.0
14864,16.6
14865,17.7
14866,19.1
14867,10.7
14868,16.9
14869,10.7
14870,33.8
14871,14.1
14872,26.3
14873,30.0
14874,8.6
14875,15.3
14876,12.6
14877,15.5
14878,7.8
14879,7.8
14880,7.3
14881,17.9
14882,16.7
14883,10.5
14884,7.7
14885,6.7
14886,20.1
14887,27.4
14888,16.0
14889,9.8
14890,26.6
14891,4.5
14892,7.8
14893,9.4
14894,29.4
14895,16.1
14896,37.9
14897,21.7
14898,6.1
14899,7.8
14900,9.8
14901,9.8
14902,8.4
14903,8.5
14904,4.5
14905,27.9
14906,7.4
14907,20.5
14908,13.1
14909,13.6
14910,27.7
14911,8.5
14912,13.7
14913,17.7
14914,7.8
14915,6.9
14916,11.0
14917,30.9
14918,4.1
14919,8.6
14920,37.0
14921,13.7
14922,23.4
14923,6.0
14924,27.4
14925,9.9
14926,15.6
14927,21.0
14928,12.2
14929,8.5
14930,31.7
14931,13.8
14932,8.5
14933,7.1
14934,7.6
14935,26.8
14936,11.0
14937,13.4
14938,11.1
14939,11.3
14940,14.6
14941,4.6
14942,7.4
14943,26.7
14944,8.7
14945,6.6
14946,12.4
14947,9.6
14948,4.4
14949,9.8
14950,17.8
14951,30.7
14952,6.0
14953,22.7
14954,7.9
14955,27.2
14956,4.3
14957,26.9
14958,4.6
14959,13.5
14960,12.0
14961,17.2
14962,9.6
14963,26.8
14964,34.5
14965,20.6
14966,10.8
14967,17.7
14968,26.2
14969,18.3
14970,7.3
14971,13.6
14972,6.4
14973,21.5
14974,15.7
14975,8.8
14976,16.5
14977,10.2
14978,15.8
14979,19.2
14980,17.0
14981,25.5
14982,12.0
14983,26.9
14984,26.1
14985,7.9
14986,16.3
14987,9.6
14988,26.7
14989,14.6
14990,19.9
14991,9.4
14992,4.5
14993,28.6
14994,36.7
14995,10.8
14996,26.8
14997,10.7
14998,7.4
14999,11.9
15000,4.5
15001,4.0
15002,27.0
15003,17.2
15004,16.5
15005,7.9
15006,13.6
15007,9.8
15008,18.1
15009,10.7
15010,30.6
15011,6.6
15012,22.9
15013,7.4
15014,23.4
15015,12.0
15016,4.5
15017,17.2
15018,26.7
15019,10.3
15020,32.9
15021,21.3
15022,16.6
15023,23.5
15024,6.7
15025,29.4
15026,13.2
15027,17.0
15028,8.1
15029,8.5
15030,26.8
15031,16.1
15032,19.9
15033,9.3
15034,8.6
15035,7.9
15036,18.7
15037,35.8
15038,21.0
15039,27.0
15040,22.8
15041,28.1
15042,14.0
15043,17.1
15044,26.8
15045,7.7
15046,11.7
15047,15.6
15048,7.1
15049,7.7
15050,15.9
15051,9.9
15052,19.8
15053,20.9
15054,28.9
15055,16.3
15056,9.0
15057,27.1
15058,36.3
15059,7.3
15060,10.7
15061,10.9
15062,18.5
15063,21.3
15064,13.8
15065,26.9
15066,12.3
15067,4.4
15068,12.5
15069,10.7
15070,28.4
15071,19.7
15072,15.0
15073,40.3
15074,4.0
15075,13.1
15076,13.2
15077,12.7
15078,7.6
15079,8.2
15080,10.8
15081,12.8
15082,17.9
15083,7.2
15084,17.2
15085,18.2
15086,22.4
15087,27.1
15088,9.4
15089,11.6
15090,19.0
15091,33.5
15092,11.6
15093,24.7
15094,22.3
15095,17.3
15096,20.6
15097,8.3
15098,7.2
15099,35.0
15100,26.7
15101,29.5
15102,15.6
15103,7.4
15104,26.8
15105,30.9
15106,15.1
15107,9.4
15108,6.4
15109,22.0
15110,10.5
15111,17.9
15112,17.9
15113,31.1
15114,6.8
15115,15.5
15116,22.9
15117,15.2
15118,29.3
15119,9.5
15120,6.2
15121,16.2
15122,21.4
15123,14.5
15124,33.9
15125,6.9
15126,4.0
15127,17.0
15128,42.1
15129,26.7
15130,20.3
15131,24.9
15132,32.7
15133,6.7
15134,30.3
15135,19.4
15136,7.7
15137,31.7
15138,7.3
15139,19.0
15140,26.8
15141,33.7
15142,9.7
15143,13.7
15144,15.3
15145,21.3
15146,6.3
15147,13.0
15148,8.8
15149,7.1
15150,15.5
15151,7.4
15152,10.4
15153,11.5
15154,16.5
15155,26.6
15156,11.6
15157,33.4
15158,24.0
15159,9.6
15160,37.3
15161,24.9
15162,16.5
15163,13.8
15164,22.3
15165,6.3
15166,16.8
15167,11.3
15168,7.4
15169,26.7
15170,11.0
15171,36.5
15172,21.2
15173,11.8
15174,16.2
15175,8.7
15176,6.6
15177,32.4
15178,8.7
15179,7.3
15180,27.1
15181,21.1
15182,6.3
15183,7.3
15184,9.6
15185,18.3
15186,21.2
15187,9.0
15188,12.1
15189,30.4
15190,7.9
15191,9.8
15192,29.6
15193,27.1
15194,16.5
15195,4.3
15196,16.7
15197,7.0
15198,11.6
15199,16.5
15200,13.9
15201,27.1
15202,10.9
15203,6.9
15204,12.1
15205,17.4
15206,31.0
15207,13.3
15208,13.4
15209,27.1
15210,9.4
15211,14.9
15212,10.8
15213,9.0
15214,18.4
15215,20.5
15216,9.8
15217,31.9
15218,10.8
15219,16.5
15220,7.0
15221,27.1
15222,21.9
15223,19.2
15224,7.5
15225,10.6
15226,10.8
15227,24.4
15228,28.5
15229,42.9
15230,8.3
15231,16.8
15232,32.0
15233,9.5
15234,17.5
15235,10.7
15236,17.6
15237,10.7
15238,11.8
15239,34.0
15240,24.4
15241,11.9
15242,12.0
15243,25.6
15244,10.5
15245,36.0
15246,9.5
15247,22.8
15248,13.6
15249,17.3
15250,17.9
15251,23.7
15252,32.8
15253,30.6
15254,26.7
15255,17.1
15256,8.6
15257,13.7
15258,8.5
15259,9.4
15260,16.1
15261,12.8
15262,9.4
15263,17.4
15264,16.9
15265,22.1
15266,7.4
15267,27.6
15268,19.1
15269,7.9
15270,6.4
15271,16.5
15272,22.5
15273,10.3
15274,7.8
15275,9.1
15276,10.0
15277,15.0
15278,21.2
15279,23.7
15280,10.9
15281,32.8
15282,7.4
15283,10.7
15284,32.5
15285,13.6
15286,21.9
15287,43.7
15288,20.0
15289,22.5
15290,33.9
15291,25.3
15292,34.6
15293,10.7
15294,10.0
15295,20.5
15296,29.6
15297,9.0
15298,20.5
15299,9.5
15300,15.9
15301,30.7
15302,8.0
15303,23.1
15304,6.4
15305,15.2
15306,9.8
15307,12.3
15308,24.4
15309,40.7
15310,8.3
15311,8.3
15312,10.7
15313,18.1
15314,9.8
15315,10.7
15316,26.2
15317,16.8
15318,14.3
15319,23.1
15320,6.4
15321,22.9
15322,9.1
15323,19.5
15324,16.9
15325,10.4
15326,25.1
15327,32.8
15328,9.6
15329,32.3
15330,7.6
15331,8.3
15332,8.6
15333,27.0
15334,17.8
15335,26.1
15336,34.4
15337,11.0
15338,7.1
15339,20.8
15340,9.6
15341,24.3
15342,10.8
15343,17.6
15344,17.6
15345,10.7
15346,10.7
15347,6.7
15348,7.8
15349,15.9
15350,21.4
15351,26.8
15352,6.0
15353,9.4
15354,24.3
15355,10.0
15356,10.9
15357,10.8
15358,17.8
15359,23.7
15360,33.9
15361,6.0
15362,9.9
15363,31.4
15364,19.2
15365,18.1
15366,8.0
15367,14.8
15368,26.3
15369,17.5
15370,14.0
15371,24.3
15372,8.6
15373,7.1
15374,7.1
15375,11.8
15376,26.7
15377,9.7
15378,7.7
15379,15.7
15380,31.8
15381,9.8
15382,27.0
15383,30.6
15384,7.7
15385,15.7
15386,6.8
15387,6.9
15388,10.7
15389,8.9
15390,6.7
15391,26.8
15392,7.9
15393,7.9
15394,36.4
15395,7.6
15396,10.7
15397,7.9
15398,41.0
15399,12.0
15400,9.8
15401,8.3
15402,14.0
15403,13.9
15404,18.0
15405,27.2
15406,21.1
15407,6.9
15408,10.7
15409,4.1
15410,36.5
15411,10.9
15412,13.7
15413,16.5
15414,27.2
15415,11.0
15416,7.5
15417,21.9
15418,10.2
15419,9.5
15420,22.1
15421,6.3
15422,10.1
15423,17.4
15424,41.2
15425,8.0
15426,12.7
15427,12.0
15428,4.6
15429,11.4
15430,28.5
15431,9.1
15432,13.6
15433,7.3
15434,13.4
15435,8.7
15436,7.7
15437,26.8
15438,9.6
15439,8.6
15440,26.7
15441,7.0
15442,14.1
15443,32.0
15444,40.6
15445,26.6
15446,7.9
15447,24.6
15448,9.4
15449,7.6
15450,35.4
15451,13.8
15452,27.6
15453,11.1
15454,36.1
15455,17.3
15456,6.2
15457,9.5
15458,11.6
15459,23.0
15460,16.1
15461,8.9
15462,23.6
15463,5.4
15464,9.3
15465,27.2
15466,22.7
15467,8.4
15468,12.8
15469,7.6
15470,25.3
15471,8.3
15472,16.2
15473,5.8
15474,30.8
15475,23.2
15476,15.1
15477,9.7
15478,4.4
15479,16.4
15480,19.3
15481,6.6
15482,16.7
15483,33.1
15484,25.3
15485,16.3
15486,26.8
15487,12.4
15488,18.2
15489,23.5
15490,9.7
15491,7.5
15492,16.3
15493,13.6
15494,9.9
15495,8.4
15496,9.6
15497,13.6
15498,46.7
15499,26.2
15500,37.8
15501,25.8
15502,55.8
15503,6.5
15504,7.3
15505,7.2
15506,15.6
15507,26.7
15508,4.3
15509,8.5
15510,17.0
15511,7.2
15512,9.9
15513,11.4
15514,7.9
15515,7.5
15516,17.0
15517,26.8
15518,7.9
15519,7.6
15520,33.6
15521,19.6
15522,19.2
15523,11.6
15524,9.8
15525,24.6
15526,11.3
15527,13.7
15528,8.7
15529,34.0
15530,22.8
15531,7.2
15532,45.4
15533,7.6
15534,7.6
15535,15.6
15536,7.4
15537,12.3
15538,10.9
15539,13.1
15540,40.3
15541,26.9
15542,16.5
15543,30.6
15544,15.3
15545,15.7
15546,17.8
15547,33.1
15548,10.9
15549,22.8
15550,4.5
15551,30.5
15552,46.2
15553,27.4
15554,8.9
15555,41.0
15556,30.6
15557,26.3
15558,32.3
15559,10.9
15560,19.7
15561,34.0
15562,8.7
15563,30.0
15564,10.7
15565,10.7
15566,16.5
15567,27.3
15568,10.5
15569,9.5
15570,10.3
15571,16.3
15572,30.5
15573,10.2
15574,23.2
15575,28.9
15576,17.8
15577,6.9
15578,10.4
15579,10.9
15580,16.5
15581,11.5
15582,33.2
15583,7.7
15584,7.3
15585,7.7
15586,17.1
15587,11.2
15588,6.7
15589,7.3
15590,11.2
15591,13.2
15592,27.0
15593,27.0
15594,9.1
15595,12.2
15596,4.1
15597,28.4
15598,14.0
15599,7.1
15600,42.2
15601,4.3
15602,27.6
15603,14.3
15604,7.5
15605,23.5
15606,9.2
15607,9.6
15608,15.6
15609,10.8
15610,9.6
15611,10.6
15612,10.6
15613,9.7
15614,9.7
15615,11.2
15616,10.6
15617,4.4
15618,27.2
15619,13.1
15620,17.0
15621,8.7
15622,27.2
15623,7.2
15624,8.9
15625,7.7
15626,4.5
15627,13.8
15628,27.1
15629,17.3
15630,12.1
15631,7.1
15632,9.0
15633,10.1
15634,30.3
15635,10.0
15636,4.5
15637,30.6
15638,7.6
15639,27.2
15640,17.3
15641,12.0
15642,9.4
15643,13.7
15644,22.0
15645,28.9
15646,27.0
15647,9.4
15648,32.8
15649,7.7
15650,17.1
15651,21.2
15652,24.2
15653,34.8
15654,33.4
15655,17.8
15656,24.6
15657,26.3
15658,11.1
15659,17.9
15660,8.3
15661,8.5
15662,8.3
15663,27.0
15664,14.6
15665,6.7
15666,20.7
15667,17.2
15668,10.6
15669,34.0
15670,8.9
15671,10.1
15672,15.8
15673,28.4
15674,20.9
15675,20.2
15676,5.8
15677,9.6
15678,35.1
15679,26.1
15680,34.6
15681,9.9
15682,16.8
15683,33.4
15684,6.9
15685,10.4
15686,7.6
15687,19.5
15688,47.6
15689,16.8
15690,13.7
15691,38.8
15692,28.2
15693,7.5
15694,18.4
15695,11.3
15696,17.1
15697,24.8
15698,19.3
15699,12.1
15700,24.3
15701,12.2
15702,8.7
15703,24.7
15704,12.2
15705,15.7
15706,8.1
15707,11.0
15708,10.9
15709,26.7
15710,17.5
15711,15.7
15712,19.4
15713,29.6
15714,10.4
15715,18.3
15716,9.4
15717,27.2
15718,12.2
15719,19.9
15720,13.8
15721,4.3
15722,17.7
15723,8.1
15724,25.2
15725,9.3
15726,9.3
15727,15.4
15728,6.8
15729,17.3
15730,10.3
15731,4.1
15732,16.5
15733,27.2
15734,8.3
15735,8.9
15736,15.3
15737,26.4
15738,9.0
15739,16.6
15740,14.5
15741,17.6
15742,7.1
15743,11.1
15744,33.5
15745,13.7
15746,29.6
15747,12.1
15748,25.1
15749,31.1
15750,13.7
15751,9.4
15752,17.7
15753,34.1
15754,6.8
15755,20.5
15756,24.7
15757,13.7
15758,20.1
15759,12.8
15760,10.4
15761,33.6
15762,25.1
15763,10.3
15764,11.3
15765,15.5
15766,7.5
15767,13.0
15768,16.2
15769,13.2
15770,17.2
15771,9.0
15772,9.0
15773,4.4
15774,7.4
15775,26.8
15776,12.5
15777,7.4
15778,34.0
15779,10.8
15780,9.6
15781,22.6
15782,20.7
15783,9.8
15784,31.7
15785,10.8
15786,10.8
15787,9.7
15788,11.4
15789,37.6
15790,7.3
15791,22.3
15792,27.9
15793,37.5
15794,7.5
15795,7.4
15796,25.9
15797,6.9
15798,21.0
15799,10.8
15800,22.3
15801,11.4
15802,9.6
15803,16.5
15804,13.8
15805,8.5
15806,8.6
15807,7.4
15808,17.1
15809,6.7
15810,10.6
15811,33.3
15812,11.1
15813,34.6
15814,10.7
15815,6.8
15816,17.3
15817,20.7
15818,10.9
15819,25.8
15820,34.4
15821,9.7
15822,10.8
15823,33.3
15824,18.4
15825,4.2
15826,10.8
15827,17.7
15828,9.1
15829,8.1
15830,13.9
15831,26.6
15832,9.1
15833,25.0
15834,7.7
15835,10.5
15836,16.9
15837,15.4
15838,17.2
15839,6.8
15840,28.6
15841,16.5
15842,9.9
15843,15.5
15844,12.4
15845,18.8
15846,7.5
15847,15.5
15848,16.3
15849,8.0
15850,21.0
15851,8.1
15852,11.3
15853,27.0
15854,18.8
15855,26.7
15856,11.2
15857,26.7
15858,7.2
15859,15.5
15860,26.9
15861,26.7
15862,11.2
15863,15.5
15864,7.8
15865,7.6
15866,7.8
15867,37.5
15868,13.5
15869,23.4
15870,12.1
15871,13.4
15872,22.2
15873,28.1
15874,12.1
15875,37.7
15876,11.4
15877,7.4
15878,11.2
15879,15.5
15880,26.6
15881,8.3
15882,8.3
15883,16.7
15884,6.2
15885,14.6
15886,29.2
15887,10.0
15888,6.6
15889,16.1
15890,17.0
15891,10.3
15892,24.1
15893,12.2
15894,27.4
15895,40.1
15896,21.9
15897,24.9
15898,32.2
15899,24.9
15900,8.6
15901,15.3
15902,9.9
15903,29.6
15904,9.9
15905,7.1
15906,16.9
15907,30.8
15908,8.2
15909,27.4
15910,13.5
15911,9.0
15912,9.0
15913,11.9
15914,10.7
15915,10.6
15916,20.4
15917,32.6
15918,18.0
15919,10.3
15920,8.3
15921,31.7
15922,27.2
15923,10.0
15924,10.2
15925,34.8
15926,17.6
15927,22.2
15928,11.8
15929,19.1
15930,34.0
15931,7.6
15932,7.4
15933,7.1
15934,4.4
15935,6.2
15936,9.5
15937,36.8
15938,6.2
15939,33.3
15940,5.2
15941,8.5
15942,18.7
15943,7.1
15944,8.5
15945,7.1
15946,15.5
15947,15.4
15948,21.8
15949,26.8
15950,11.5
15951,9.5
15952,6.8
15953,27.1
15954,6.8
15955,28.6
15956,10.8
15957,8.9
15958,10.9
15959,20.5
15960,6.7
15961,21.3
15962,11.9
15963,22.0
15964,10.8
15965,19.1
15966,35.0
15967,17.3
15968,15.3
15969,26.7
15970,9.3
15971,4.0
15972,6.8
15973,7.3
15974,9.8
15975,15.3
15976,18.7
15977,33.6
15978,17.0
15979,7.2
15980,16.5
15981,29.8
15982,11.1
15983,6.9
15984,26.7
15985,4.0
15986,14.0
15987,37.2
15988,7.8
15989,47.8
15990,9.7
15991,10.8
15992,8.4
15993,33.5
15994,10.7
15995,10.3
15996,11.4
15997,26.8
15998,16.7
15999,24.0
16000,17.0
16001,26.4
16002,7.9
16003,8.1
16004,7.5
16005,16.5
16006,17.6
16007,10.9
16008,9.3
16009,10.7
16010,33.0
16011,10.8
16012,26.0
16013,34.2
16014,7.0
16015,20.7
16016,8.9
16017,39.6
16018,7.0
16019,27.4
16020,8.1
16021,35.8
16022,23.7
16023,29.4
16024,21.5
16025,6.3
16026,9.2
16027,16.7
16028,10.9
16029,7.1
16030,16.7
16031,27.0
16032,4.1
16033,11.6
16034,26.7
16035,29.8
16036,17.0
16037,9.2
16038,7.3
16039,10.8
16040,20.7
16041,10.7
16042,30.4
16043,8.9
16044,16.8
16045,4.4
16046,10.8
16047,21.9
16048,17.7
16049,8.8
16050,7.9
16051,10.5
16052,6.7
16053,11.5
16054,4.5
16055,16.6
16056,7.7
16057,8.6
16058,13.7
16059,36.6
16060,20.5
16061,11.6
16062,13.9
16063,28.1
16064,23.8
16065,39.7
16066,32.2
16067,18.8
16068,11.2
16069,20.5
16070,23.4
16071,9.2
16072,11.2
16073,14.7
16074,27.6
16075,12.9
16076,5.4
16077,8.5
16078,17.2
16079,11.9
16080,10.7
16081,26.7
16082,13.6
16083,16.9
16084,4.5
16085,7.4
16086,33.5
16087,6.3
16088,22.8
16089,10.5
16090,6.1
16091,27.7
16092,15.7
16093,7.6
16094,12.2
16095,26.9
16096,15.5
16097,26.8
16098,28.1
16099,5.2
16100,12.8
16101,8.5
16102,36.1
16103,14.7
16104,32.4
16105,22.4
16106,26.3
16107,6.9
16108,17.7
16109,34.8
16110,10.8
16111,9.9
16112,18.4
16113,6.6
16114,23.5
16115,25.3
16116,9.6
16117,18.8
16118,9.3
16119,13.5
16120,33.4
16121,27.6
16122,26.0
16123,11.5
16124,6.0
16125,17.3
16126,10.8
16127,9.4
16128,29.1
16129,16.5
16130,22.7
16131,26.7
16132,7.9
16133,12.4
16134,7.3
16135,13.7
16136,15.5
16137,21.8
16138,9.2
16139,32.2
16140,10.7
16141,10.7
16142,9.7
16143,10.7
16144,32.1
16145,6.2
16146,10.7
16147,23.2
16148,9.7
16149,11.0
16150,9.4
16151,11.9
16152,17.7
16153,22.3
16154,28.0
16155,16.6
16156,26.4
16157,14.7
16158,29.6
16159,21.8
16160,7.1
16161,10.9
16162,27.3
16163,18.8
16164,33.4
16165,11.1
16166,11.1
16167,24.4
16168,9.8
16169,7.7
16170,29.4
16171,8.5
16172,17.4
16173,7.0
16174,34.5
16175,16.0
16176,13.9
16177,38.5
16178,15.5
16179,11.8
16180,8.1
16181,6.5
16182,7.2
16183,13.2
16184,41.5
16185,8.8
16186,10.9
16187,18.6
16188,22.5
16189,38.4
16190,11.2
16191,6.5
16192,19.5
16193,10.5
16194,11.6
16195,9.2
16196,9.7
16197,26.0
16198,13.5
16199,13.7
16200,8.6
16201,11.6
16202,9.0
16203,17.5
16204,9.0
16205,11.6
16206,10.7
16207,9.7
16208,17.4
16209,10.7
16210,22.6
16211,10.7
16212,11.6
16213,26.6
16214,24.1
16215,17.6
16216,19.3
16217,4.4
16218,16.8
16219,9.7
16220,12.7
16221,10.7
16222,26.8
16223,4.8
16224,26.8
16225,7.5
16226,14.0
16227,6.4
16228,12.3
16229,15.9
16230,20.1
16231,25.7
16232,31.9
16233,6.3
16234,35.4
16235,25.0
16236,27.8
16237,9.3
16238,18.7
16239,32.2
16240,10.7
16241,9.3
16242,26.8
16243,12.2
16244,7.8
16245,7.9
16246,15.6
16247,7.4
16248,7.2
16249,16.8
16250,8.9
16251,7.9
16252,27.3
16253,13.5
16254,17.3
16255,24.0
16256,13.4
16257,25.2
16258,11.6
16259,20.1
16260,11.6
16261,35.4
16262,9.2
16263,8.8
16264,42.5
16265,15.3
16266,13.3
16267,17.1
16268,9.0
16269,11.4
16270,4.6
16271,31.4
16272,17.8
16273,5.1
16274,26.6
16275,27.0
16276,7.9
16277,7.5
16278,23.7
16279,38.9
16280,13.2
16281,13.2
16282,12.3
16283,26.7
16284,8.6
16285,53.3
16286,20.1
16287,35.3
16288,10.5
16289,17.9
16290,17.4
16291,34.4
16292,10.6
16293,20.5
16294,7.1
16295,15.5
16296,26.2
16297,26.6
16298,16.8
16299,18.0
16300,15.6
16301,8.2
16302,8.0
16303,4.2
16304,19.6
16305,25.2
16306,6.9
16307,33.5
16308,10.4
16309,12.9
16310,7.7
16311,11.0
16312,12.9
16313,34.6
16314,23.6
16315,17.7
16316,16.1
16317,22.2
16318,7.5
16319,10.7
16320,8.3
16321,15.7
16322,27.4
16323,7.0
16324,12.3
16325,6.3
16326,9.6
16327,7.7
16328,26.7
16329,4.8
16330,17.4
16331,11.6
16332,12.6
16333,13.9
16334,9.3
16335,8.6
16336,17.9
16337,16.9
16338,26.5
16339,4.7
16340,8.0
16341,6.9
16342,17.0
16343,27.3
16344,13.8
16345,15.5
16346,23.0
16347,18.2
16348,23.9
16349,31.0
16350,10.0
16351,15.0
16352,17.2
16353,21.7
16354,9.1
16355,6.1
16356,9.9
16357,30.5
16358,22.5
16359,9.8
16360,18.3
16361,6.1
16362,29.9
16363,17.3
16364,8.7
16365,20.0
16366,16.0
16367,16.4
16368,28.4
16369,28.2
16370,17.1
16371,18.7
16372,9.5
16373,10.7
16374,7.7
16375,23.9
16376,32.3
16377,19.2
16378,9.9
16379,30.6
16380,17.4
16381,6.1
16382,15.0
16383,9.4
16384,6.8
16385,33.4
16386,23.6
16387,16.6
16388,18.9
16389,33.4
16390,6.4
16391,10.3
16392,15.6
16393,7.8
16394,7.6
16395,7.9
16396,14.6
16397,16.3
16398,8.0
16399,8.0
16400,13.0
16401,26.5
16402,4.1
16403,7.5
16404,10.7
16405,7.1
16406,16.5
16407,26.5
16408,12.3
16409,33.3
16410,14.0
16411,4.2
16412,11.9
16413,9.3
16414,21.2
16415,21.8
16416,8.6
16417,16.7
16418,6.4
16419,14.6
16420,12.4
16421,8.9
16422,14.4
16423,16.8
16424,7.0
16425,22.5
16426,10.4
16427,9.3
16428,30.4
16429,22.5
16430,17.2
16431,30.6
16432,15.0
16433,10.3
16434,26.9
16435,6.7
16436,15.5
16437,7.9
16438,10.6
16439,15.5
16440,20.5
16441,8.9
16442,10.7
16443,16.9
16444,10.7
16445,10.7
16446,18.1
16447,25.9
16448,9.6
16449,15.6
16450,39.1
16451,27.4
16452,12.4
16453,8.0
16454,33.6
16455,14.6
16456,30.0
16457,4.9
16458,16.8
16459,9.1
16460,7.6
16461,26.6
16462,13.4
16463,7.7
16464,7.3
16465,11.7
16466,7.7
16467,9.9
16468,9.1
16469,8.9
16470,3.9
16471,16.5
16472,33.4
16473,10.6
16474,17.4
16475,8.2
16476,6.9
16477,26.2
16478,6.7
16479,26.4
16480,7.8
16481,28.8
16482,8.7
16483,23.6
16484,19.0
16485,9.9
16486,13.7
